492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.576,1090000
492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.576,1664000
492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.576,1377000
492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.623,1090000
492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.623,1664000
492931.7901,99220.71102,2.48E-05,0.7,0.0238,0.623,1377000
